"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2544244","Jian  Zhang and Philip  Sweany","","","","Debugging Teacher Certification (Abstract Only)","730--730","","1","computer science education, teacher certification","10.1145/2538862.2544244","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1141845","D. E. Swain and Jill  Wagy and Marilyn  McClelland and Patricia  Jacobs","","","","Developing a Metadata Schema for CSERD: A Computational Science Digital Library","350--350","","1","computational science, educator resources, metadata","10.1145/1141753.1141845","","","","","","","2006","","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '06","","1-59593-354-9","Chapel Hill, NC, USA","ACM","New York, NY, USA"
"article","2544261","David  Hovemeyer and Jaime  Spacco and Robert  Duvall and Stephen  Edwards and Amruth  Kumar and Andrew  Petersen and Daniel  Zingaro","","","","Using and Sharing Programming Exercises to Improve Introductory Courses (Abstract Only)","737--737","","1","computer science education, online exercises","10.1145/2538862.2544261","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2691356","Hieke  Keuning and Bastiaan  Heeren and Johan  Jeuring","","","","Strategy-based Feedback in a Programming Tutor","43--54","","12","feedback generation, programming strategies, programming tutor","10.1145/2691352.2691356","","","","","","","2014","","Proceedings of the Computer Science Education Research Conference","CSERC '14","","978-1-4503-3347-4","Berlin, Germany","ACM","New York, NY, USA"
"article","2465577","Elizabeth  Patitsas and Daniel  Levy","","","","Dr. Horrible's Fork Bomb: A Lab for Introducing Security Issues in CS2","318--318","","1","computer science education, cs2, security","10.1145/2462476.2465577","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","961641","Kathy  Garvin-Doxas and Lecia J. Barker","","","","Creating Learning Environments That Support Interaction","276--276","","1","communication, computer science education, participation","10.1145/961511.961641","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","961641","Kathy  Garvin-Doxas and Lecia J. Barker","","","","Creating Learning Environments That Support Interaction","276--276","","1","communication, computer science education, participation","10.1145/961290.961641","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008025","Orna  Muller and Bruria  Haberman and Haim  Averbuch","","","","(An Almost) Pedagogical Pattern for Pattern-based Problem-solving Instruction","102--106","","5","computer science education, teacher training","10.1145/1026487.1008025","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008025","Orna  Muller and Bruria  Haberman and Haim  Averbuch","","","","(An Almost) Pedagogical Pattern for Pattern-based Problem-solving Instruction","102--106","","5","computer science education, teacher training","10.1145/1007996.1008025","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","1189178","Andrew A. Thompson","","","","Approaches to Recruiting and Retaining in Computer-science Based Student Organizations","85--87","","3","computer-science, recruitment, retention, student organization","10.1145/1189215.1189178","","","","","","","2006","","Working Group Reports on ITiCSE on Innovation and Technology in Computer Science Education","ITiCSE-WGR '06","","1-59593-603-3","Bologna, Italy","ACM","New York, NY, USA"
"article","1189178","Andrew A. Thompson","","","","Approaches to Recruiting and Retaining in Computer-science Based Student Organizations","85--87","","3","computer-science, recruitment, retention, student organization","10.1145/1189136.1189178","SIGCSE Bull.","December 2006","38","4","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2445456","Adam M. Oest and Ivona  Bez&#225;kov&#225; and James E. Heliotis and Sean P. Strout","","","","Student Development of Board Game Strategies in a Web-based Graphical Infrastructure (Abstract Only)","743--743","","1","basic data structures and algorithms, introductory computer science, learning in context, open-ended project","10.1145/2445196.2445456","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2445286","Khuloud  Ahmad and Paul  Gestwicki","","","","Studio-based Learning and App Inventor for Android in an Introductory CS Course for Non-majors","287--292","","6","AIA, MSLQ, computer science education, introductory computer science, mind map, studio-based learning","10.1145/2445196.2445286","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2691839","Meghan  Allen and Ben  Coleman and Diane  Horton and Lynn  Lambert and Michele  Ng","","","","Sharing Best Practices for Alumni Engagement (Abstract Only)","715--714","","0","alumni engagement, computer science education","10.1145/2676723.2691839","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","1140246","Cyril  Klime&#353; and Hashim  Habiballa","","","","Flexible Computer Science University Studies","338--338","","1","bologna declaration, computer science education","10.1145/1140123.1140246","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1140246","Cyril  Klime&#353; and Hashim  Habiballa","","","","Flexible Computer Science University Studies","338--338","","1","bologna declaration, computer science education","10.1145/1140124.1140246","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1414576","Nazli  Hardy","","","","Women in Computer Science: Harnessing the Power of Web 2.0 to Draw Women to Computer Science Fields","59--60","","2","education, women in computer science","10.1145/1414558.1414576","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","363559","Roger W. Elliot","","","","Master's Level Computer Science Curricula","507--508","","2","computer science curricula, education, surveys","10.1145/363397.363559","Commun. ACM","July 1968","11","7","","July","1968","0001-0782","","","","","","ACM","New York, NY, USA"
"article","2869109","Mackenzie  Leake and Colleen  Lewis","","","","Designing a New System for Sharing Computer Science Teaching Resources","321--324","","4","Online communities, computer science education","10.1145/2818052.2869109","","","","","","","2016","","Proceedings of the 19th ACM Conference on Computer Supported Cooperative Work and Social Computing Companion","CSCW '16 Companion","","978-1-4503-3950-6","San Francisco, California, USA","ACM","New York, NY, USA"
"article","3084306","Adelmo Antonio da Silva  Eloy and Amilton Rodrigues Quadros  Martins and Ariane Mileidi  Pazinato and Maria de Fatima S. Polesi  Lukjanenko and Roseli de Deus  Lopes","","","","Programming Literacy: Computational Thinking in Brazilian Public Schools","439--444","","6","computational thinking, computer science education, k-12 education, programming, teacher training","10.1145/3078072.3084306","","","","","","","2017","","Proceedings of the 2017 Conference on Interaction Design and Children","IDC '17","","978-1-4503-4921-5","Stanford, California, USA","ACM","New York, NY, USA"
"article","1565811","W. Richards Adrion and Renee  Fall","","","","Broadening Participation: A Community College Strategy","46--51","","6","broadening participation in computing, community colleges, information technology education and workforce","10.1145/1565799.1565811","","","","","","","2009","","The Fifth Richard Tapia Celebration of Diversity in Computing Conference: Intellect, Initiatives, Insight, and Innovations","TAPIA '09","","978-1-60558-217-7","Portland, Oregon","ACM","New York, NY, USA"
"article","1345430","Theresa  Beaubouef and Patrick  McDowell","","","","Ice Hockey and Tennis Balls: Playing at Computer Science Research with Robotics","121--124","","4","computer science education, research, robotics","10.1145/1345375.1345430","SIGCSE Bull.","December 2007","39","4","","December","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227473","Ken  Wong and Tilman  Wolf and Sergey  Gorinsky and Jonathan  Turner","","","","Teaching Experiences with a Virtual Network Laboratory","481--485","","5","education, experimental computer science, laboratory","10.1145/1227504.1227473","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227473","Ken  Wong and Tilman  Wolf and Sergey  Gorinsky and Jonathan  Turner","","","","Teaching Experiences with a Virtual Network Laboratory","481--485","","5","education, experimental computer science, laboratory","10.1145/1227310.1227473","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","2677320","J. D. Chase and Prem  Uppuluri and Tracy  Lewis and Ian  Barland and Jeff  Pittges","","","","Integrating Live Projects Into Computing Curriculum","82--83","","2","computer science education, live projects","10.1145/2676723.2677320","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","362610","Saul  Amarel","","","","Computer Science: A Conceptual Framework for Curriculum Planning","391--401","","11","computer science, curriculum planning, education","10.1145/362604.362610","Commun. ACM","June 1971","14","6","","June","1971","0001-0782","","","","","","ACM","New York, NY, USA"
"article","2807716","Carolee  Stewart-Gardiner and Gail  Carmichael and Elisabeth  Gee and Lorri  Hopping","","","","Girls Learning Computer Science Principles with After School Games","62--63","","2","Computer Science Principles, Educational Games","10.1145/2807565.2807716","","","","","","","2015","","Proceedings of the Third Conference on GenderIT","GenderIT '15","","978-1-4503-3596-6","Philadelphia, PA, USA","ACM","New York, NY, USA"
"article","2532759","David  Thompson and Tim  Bell","","","","Adoption of New Computer Science High School Standards by New Zealand Teachers","87--90","","4","assessment, computer science education, teachers","10.1145/2532748.2532759","","","","","","","2013","","Proceedings of the 8th Workshop in Primary and Secondary Computing Education","WiPSE '13","","978-1-4503-2455-7","Aarhus, Denmark","ACM","New York, NY, USA"
"article","1869571","Nate  Anderson and Jens  Mache and William  Watson","","","","Learning CUDA: Lab Exercises and Experiences","183--188","","6","CUDA, GPGPU, computer science education, parallel computing","10.1145/1869542.1869571","","","","","","","2010","","Proceedings of the ACM International Conference Companion on Object Oriented Programming Systems Languages and Applications Companion","OOPSLA '10","","978-1-4503-0240-1","Reno/Tahoe, Nevada, USA","ACM","New York, NY, USA"
"article","1734397","Doug  Baldwin and Bill  Marion and Murali  Sitaraman and Cinda  Heeren","","","","Some Developments in Mathematical Thinking for Computer Science Education Since Computing Curricula 2001","392--393","","2","computer science education, computing curricula 2001, mathematics","10.1145/1734263.1734397","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1640241","Adam L. Meyers and Marilyn C. Cole and Evan  Korth and Sam  Pluta","","","","Musicomputation: Teaching Computer Science to Teenage Musicians","29--38","","10","computer music, computer science education, processing","10.1145/1640233.1640241","","","","","","","2009","","Proceedings of the Seventh ACM Conference on Creativity and Cognition","C&#38;C '09","","978-1-60558-865-0","Berkeley, California, USA","ACM","New York, NY, USA"
"article","1509024","Geoffrey M. Draper and Robert R. Kessler and Richard F. Riesenfeld","","","","A History of Computing Course with a Technical Focus","458--462","","5","computer science education, history of computing","10.1145/1539024.1509024","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1509024","Geoffrey M. Draper and Robert R. Kessler and Richard F. Riesenfeld","","","","A History of Computing Course with a Technical Focus","458--462","","5","computer science education, history of computing","10.1145/1508865.1509024","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2466518","Lindsey Ann Gouws and Karen  Bradshaw and Peter  Wentworth","","","","Computational Thinking in Educational Activities: An Evaluation of the Educational Game Light-bot","10--15","","6","computational thinking, computer science education, evaluation framework","10.1145/2462476.2466518","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","1734406","Jennifer  Parham and Leo  Gugerty and D. E. Stevenson","","","","Empirical Evidence for the Existence and Uses of Metacognition in Computer Science Problem Solving","416--420","","5","cognitive processing, computer science education, metacognition, problem solving, schemata","10.1145/1734263.1734406","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","3073001","Jorge  Guerra Guerra and Armando  Fermin Perez","","","","Alignment of Undergraduate Curriculum for Learning IoT in a Computer Science Faculty","362--362","","1","arduino, computer science education, iot education","10.1145/3059009.3073001","","","","","","","2017","","Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '17","","978-1-4503-4704-4","Bologna, Italy","ACM","New York, NY, USA"
"article","1930476","Ilkka  Jormanainen and Pauliina  Korhonen","","","","Science Festivals on Computer Science Recruitment","72--73","","2","computer science, recruitment, science festival","10.1145/1930464.1930476","","","","","","","2010","","Proceedings of the 10th Koli Calling International Conference on Computing Education Research","Koli Calling '10","","978-1-4503-0520-4","Koli, Finland","ACM","New York, NY, USA"
"article","2678304","Diana  Franklin and Hilary A. Dwyer","","","","KELP CS and LaPlaya: A Computational Thinking Curriculum and Development Environment for 4th - 6th Grade (Abstract Only)","712--712","","1","computer science education, elementary school, novice programming environments","10.1145/2676723.2678304","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","563811","Susan E. George","","","","Learning and the Reflective Journal in Computer Science","77--86","","10","assessment methods, computer science education, learning, programming course, reflective journal","","","","","","","","2002","","Proceedings of the Twenty-fifth Australasian Conference on Computer Science - Volume 4","ACSC '02","","0-909925-82-8","Melbourne, Victoria, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","563811","Susan E. George","","","","Learning and the Reflective Journal in Computer Science","77--86","","10","assessment methods, computer science education, learning, programming course, reflective journal","10.1145/563857.563811","Aust. Comput. Sci. Commun.","January-February 2002","24","1","","January","2002","","","","","","","IEEE Computer Society Press","Los Alamitos, CA, USA"
"article","2016794","Steven I. Gordon and Judith  Gardiner","","","","Coming to Consensus on Competencies for Petascale Computing Education and Training","49:1--49:2","49","2","certification, computational science, curriculum, education, educational competencies","10.1145/2016741.2016794","","","","","","","2011","","Proceedings of the 2011 TeraGrid Conference: Extreme Digital Discovery","TG '11","","978-1-4503-0888-5","Salt Lake City, Utah","ACM","New York, NY, USA"
"article","1083468","Orit  Hazzan","","","","Professional Development Workshop for Female Software Engineers","75--79","","5","computer science education, gender, software engineering education","10.1145/1083431.1083468","SIGCSE Bull.","June 2005","37","2","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2532751","Ben  Gibson and Tim  Bell","","","","Evaluation of Games for Teaching Computer Science","51--60","","10","computer science education, educational games, play","10.1145/2532748.2532751","","","","","","","2013","","Proceedings of the 8th Workshop in Primary and Secondary Computing Education","WiPSE '13","","978-1-4503-2455-7","Aarhus, Denmark","ACM","New York, NY, USA"
"article","2537777","Douglas  Baldwin and Henry M. Walker and Peter B. Henderson","","","","The Roles of Mathematics in Computer Science","74--80","","7","computer science education, mathematics, software engineering education","10.1145/2537753.2537777","ACM Inroads","December 2013","4","4","","December","2013","2153-2184","","","","","","ACM","New York, NY, USA"
"article","283626","Jane  Meyerowitz and Maurice  Mars and Steve  Knight","","","","Student Development of Multimedia CBE (Poster)","294--","","","CAL, computer science education, multimedia","10.1145/282991.283626","","","","","","","1998","","Proceedings of the 6th Annual Conference on the Teaching of Computing and the 3rd Annual Conference on Integrating Technology into Computer Science Education: Changing the Delivery of Computer Science Education","ITiCSE '98","","1-58113-000-7","Dublin City Univ., Ireland","ACM","New York, NY, USA"
"article","283626","Jane  Meyerowitz and Maurice  Mars and Steve  Knight","","","","Student Development of Multimedia CBE (Poster)","294--","","","CAL, computer science education, multimedia","10.1145/290320.283626","SIGCSE Bull.","Sept. 1998","30","3","","August","1998","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352640","Jesse M. Heines and Kenneth J. Goldman and Jim  Jeffers and Edward A. Fox and Robert  Beck","","","","Interdisciplinary Approaches to Revitalizing Undergraduate Computing Education","68--72","","5","computer science education, interdisciplinary programs","","J. Comput. Sci. Coll.","May 2008","23","5","","May","2008","1937-4771","","","","","","Consortium for Computing Sciences in Colleges","USA"
"article","2445366","Ran  Libeskind-Hadas","","","","A Derivation-first Approach to Teaching Algorithms","573--578","","6","algorithms, computer science education, derivations","10.1145/2445196.2445366","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1345419","John R. Graham","","","","Integrating Parallel Programming Techniques into Traditional Computer Science Curricula","75--78","","4","computer science education, parallel programming","10.1145/1345375.1345419","SIGCSE Bull.","December 2007","39","4","","December","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2538910","Claudia  Szabo and Katrina  Falkner","","","","Neo-piagetian Theory As a Guide to Curriculum Analysis","115--120","","6","computer science education, curriculum mapping","10.1145/2538862.2538910","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1953249","Peter J. Desnoyers","","","","Teaching Operating Systems As How Computers Work","281--286","","6","computer science education, operating systems","10.1145/1953163.1953249","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","2544312","Gabriella  Anton and Matthew  Berland","","","","Studio K: A Game Development Environment Designed for Gains in Computational Thinking (Abstract Only)","723--723","","1","computer science education, game design","10.1145/2538862.2544312","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","299688","Jennifer A. Polack-Wahl","","","","Incorporating the Client's Role in a Software Engineering Course","73--77","","5","computer science education, software engineering","10.1145/384266.299688","SIGCSE Bull.","March 1999","31","1","","March","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","299688","Jennifer A. Polack-Wahl","","","","Incorporating the Client's Role in a Software Engineering Course","73--77","","5","computer science education, software engineering","10.1145/299649.299688","","","","","","","1999","","The Proceedings of the Thirtieth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '99","","1-58113-085-6","New Orleans, Louisiana, USA","ACM","New York, NY, USA"
"article","1227394","Robert B. Allen and David  Klappholz and Michael R. Wick and Carol  Zander","","","","Programming-lite: A Dialog on Educating Computer Science Practitioners in a Flat World","243--244","","2","computer science education, curriculum, offshoring","10.1145/1227504.1227394","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227394","Robert B. Allen and David  Klappholz and Michael R. Wick and Carol  Zander","","","","Programming-lite: A Dialog on Educating Computer Science Practitioners in a Flat World","243--244","","2","computer science education, curriculum, offshoring","10.1145/1227310.1227394","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","2184598","Tarsem S. Purewal,Jr. and David  Brown","","","","Social Network Programming with JavaScript and Spotter","347--348","","2","computer science education, social networks","10.1145/2184512.2184598","","","","","","","2012","","Proceedings of the 50th Annual Southeast Regional Conference","ACM-SE '12","","978-1-4503-1203-5","Tuscaloosa, Alabama","ACM","New York, NY, USA"
"article","1953317","Tim  Bell and Lynn  Lambert","","","","Teaching Computer Science Majors About Teaching Computer Science","541--546","","6","K-12, computer science education","10.1145/1953163.1953317","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","2677308","Heather  Bort and Mimi  Czarnik and Dennis  Brylow","","","","Introducing Computing Concepts to Non-Majors: A Case Study in Gothic Novels","132--137","","6","computer science education, network analysis","10.1145/2676723.2677308","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","3134808","Nidhi Rajendra Palan and Vicki L. Hanson and Matt  Huenerfauth and Stephanie  Ludi","","","","Teaching Inclusive Thinking in Undergraduate Computing","399--400","","2","accessibility, computer science education, ethics","10.1145/3132525.3134808","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","961575","Liz  Adams and Mats  Daniels and Annegret  Goold and Orit  Hazzan and Kathy  Lynch and Ian  Newman","","","","Challenges in Teaching Capstone Courses","219--220","","2","capstone projects, computer science education","10.1145/961290.961575","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961575","Liz  Adams and Mats  Daniels and Annegret  Goold and Orit  Hazzan and Kathy  Lynch and Ian  Newman","","","","Challenges in Teaching Capstone Courses","219--220","","2","capstone projects, computer science education","10.1145/961511.961575","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","1734412","Alex  Gerdes and Johan T. Jeuring and Bastiaan J. Heeren","","","","Using Strategies for Assessment of Programming Exercises","441--445","","5","automatic assessment, functional programming, haskell, strategies","10.1145/1734263.1734412","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1806530","Joseph  Jeffery","","","","Breaking the Mold: Why Computer Science Needs to Be a Fundamental Science Within the BC Curriculum","12:1--12:3","12","3","K-12, computer science, education, information technology, teaching","10.1145/1806512.1806530","","","","","","","2010","","Proceedings of the 15th Western Canadian Conference on Computing Education","WCCCE '10","","978-1-4503-0098-8","Kelowna, British Columbia, Canada","ACM","New York, NY, USA"
"article","3017824","Barbara  Ericson and Rebecca  Dovi and Ria  Galanos","","","","How to Plan and Run Effective Teacher Professional Development (Abstract Only)","735--735","","1","advanced placement computer science, computer science for all, diversity, teacher professional development","10.1145/3017680.3017824","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2445232","Richard A. Brown and Joel C. Adams and David P. Bunde and Jens  Mache and Elizabeth  Shoop","","","","Strategies for Adding the Emerging PDC Curriculum Recommendations into CS Courses","109--110","","2","curricular recommendations, curriculum, distributed computing, education, parallel computing, parallelism","10.1145/2445196.2445232","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1384400","Luis  de Marcos and Roberto  Barchino and Jos&#233;-Antonio  Guti&#233;rrez and Juan-Manuel  de Blas and Jos&#233;-Ram&#243;n  Hilera and Salvador  Oton","","","","A Multidisciplinary Computer Science Master Program","358--358","","1","computer science education, curriculum, information systems education","10.1145/1597849.1384400","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384400","Luis  de Marcos and Roberto  Barchino and Jos&#233;-Antonio  Guti&#233;rrez and Juan-Manuel  de Blas and Jos&#233;-Ram&#243;n  Hilera and Salvador  Oton","","","","A Multidisciplinary Computer Science Master Program","358--358","","1","computer science education, curriculum, information systems education","10.1145/1384271.1384400","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","3136293","Vesna  Kirandziska and Nevena  Ackovska","","","","Hands-on Exercises As a Boost for the Students in a Robotic Course","21:1--21:4","21","4","Computer science education, Curriculum design, Educational robots","10.1145/3136273.3136293","","","","","","","2017","","Proceedings of the 8th Balkan Conference in Informatics","BCI '17","","978-1-4503-5285-7","Skopje, Macedonia","ACM","New York, NY, USA"
"article","2670763","Francis  wyffels and Bern  Martens and Stefan  Lemmens","","","","Starting from Scratch: Experimenting with Computer Science in Flemish Secondary Education","12--15","","4","computer science education, flemish secondary education","10.1145/2670757.2670763","","","","","","","2014","","Proceedings of the 9th Workshop in Primary and Secondary Computing Education","WiPSCE '14","","978-1-4503-3250-7","Berlin, Germany","ACM","New York, NY, USA"
"article","3017763","Shelly  Engelman and Brian  Magerko and Tom  McKlin and Morgan  Miller and Doug  Edwards and Jason  Freeman","","","","Creativity in Authentic STEAM Education with EarSketch","183--188","","6","computer science education, creativity, earsketch, steam education","10.1145/3017680.3017763","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1067567","David G. Kay and Andr&#233;  van der Hoek and Debra J. Richardson","","","","Extending Undergraduate CS Programs with Informatics: Emphasizing Software and System Design in Context","367--367","","1","computer science education, contextual learning, education, informatics, software engineering education","10.1145/1151954.1067567","SIGCSE Bull.","September 2005","37","3","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1067567","David G. Kay and Andr&#233;  van der Hoek and Debra J. Richardson","","","","Extending Undergraduate CS Programs with Informatics: Emphasizing Software and System Design in Context","367--367","","1","computer science education, contextual learning, education, informatics, software engineering education","10.1145/1067445.1067567","","","","","","","2005","","Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '05","","1-59593-024-8","Caparica, Portugal","ACM","New York, NY, USA"
"article","286784","Brian J. Foley","","","","Designing Visualization Tools for Learning","309--310","","2","education, representation, science, visualization","10.1145/286498.286784","","","","","","","1998","","CHI 98 Conference Summary on Human Factors in Computing Systems","CHI '98","","1-58113-028-7","Los Angeles, California, USA","ACM","New York, NY, USA"
"article","2999553","Natalie  Culligan and Keith  Quille and Susan  Bergin","","","","VEAP: A Visualisation Engine and Analyzer for preSS#","130--134","","5","computer science, data visualization, education, educational tools","10.1145/2999541.2999553","","","","","","","2016","","Proceedings of the 16th Koli Calling International Conference on Computing Education Research","Koli Calling '16","","978-1-4503-4770-9","Koli, Finland","ACM","New York, NY, USA"
"article","1593171","Lakshman  Myneni and Margaret  Ross and Dean  Hendrix and N. Hari Narayanan","","","","Studio-based Learning in CS2: An Experience Report","253--255","","3","CS2, computer science education research, peer review, studio-based teaching and learning","10.1145/1593105.1593171","","","","","","","2008","","Proceedings of the 46th Annual Southeast Regional Conference on XX","ACM-SE 46","","978-1-60558-105-7","Auburn, Alabama","ACM","New York, NY, USA"
"article","2157375","Nanette  Veilleux and Rebecca  Bates and Diane  Jones and Cheryl  Allendoerfer and Joy  Crawford","","","","The Role of Belonging in Engagement, Retention and Persistence in Computer Science (Abstract Only)","707--707","","1","computer science education, persistence, retention","10.1145/2157136.2157375","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
