"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2189851","Joanna  Goode and Gail  Chapman and Jane  Margolis","","","","Beyond Curriculum: The Exploring Computer Science Program","47--53","","7","computer science education, exploring computer science, pedagogy","10.1145/2189835.2189851","ACM Inroads","June 2012","3","2","","June","2012","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2544254","Shiva  Azadegan and Josh  Dehlinger and Siddharth  Kaza","","","","Incorporating Mobile Computing into the CS Curriculum (Abstract Only)","735--735","","1","computer science education, mobile computing","10.1145/2538862.2544254","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2157437","Hal  Abelson and David  Wolber and Ralph  Morelli and Jeff  Gray and Chinma  Uche","","","","Teaching with App Inventor for Android (Abstract Only)","681--681","","1","computer science education, mobile computing","10.1145/2157136.2157437","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2811364","Michael D. Jones and Harley  Hamilton and James  Petmecky","","","","Mobile Phone Access to a Sign Language Dictionary","331--332","","2","deaf education, mobile apps","10.1145/2700648.2811364","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","1240202","  Liberal Arts Computer Science Consortium","","","","A 2007 Model Curriculum for a Liberal Arts Degree in Computer Science","","2","","Computing curriculum guidelines, LACS, liberal arts","10.1145/1240200.1240202","J. Educ. Resour. Comput.","June 2007","7","2","","June","2007","1531-4278","","","","","","ACM","New York, NY, USA"
"article","1089734","Caitlin  Kelleher and Randy  Pausch","","","","Lowering the Barriers to Programming: A Taxonomy of Programming Environments and Languages for Novice Programmers","83--137","","55","Human-computer interaction, computer Science education, learning, literacy, problem solving","10.1145/1089733.1089734","ACM Comput. Surv.","June 2005","37","2","","June","2005","0360-0300","","","","","","ACM","New York, NY, USA"
"article","3012580","Sergio &#193;lvarez S&#225;nchez and Laura Delgado Mart&#237;n and Miguel &#193;ngel Gimeno-Gonz&#225;lez and Teresa  Mart&#237;n-Garcia and Fernando  Almaraz-Men&#233;ndez and Camilo  Ruiz","","","","Augmented Reality Sandbox: A Platform for Educative Experiences","599--602","","4","ICT in education, augmented reality, earth sciences, education, mathematics education","10.1145/3012430.3012580","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","2461122","N&#225;dia  Fernandes and Ana Sofia Batista and Daniel  Costa and Carlos  Duarte and Lu&#237;s  Carri&#231;o","","","","Three Web Accessibility Evaluation Perspectives for RIA","12:1--12:9","12","9","automated evaluation, web accessibility, web browser processing, web science","10.1145/2461121.2461122","","","","","","","2013","","Proceedings of the 10th International Cross-Disciplinary Conference on Web Accessibility","W4A '13","","978-1-4503-1844-0","Rio de Janeiro, Brazil","ACM","New York, NY, USA"
"article","1352290","Carol  Taylor and Rose  Shumba","","","","Security Education: A Roadmap to the Future","459--460","","2","computer security, curriculum, education","10.1145/1352322.1352290","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352290","Carol  Taylor and Rose  Shumba","","","","Security Education: A Roadmap to the Future","459--460","","2","computer security, curriculum, education","10.1145/1352135.1352290","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1584323","Marcia C. Linn","","","","Learning to Teach Computer Programming","1--2","","2","collaborative learning, computer managed instruction, computer science education","10.1145/1584322.1584323","","","","","","","2009","","Proceedings of the Fifth International Workshop on Computing Education Research Workshop","ICER '09","","978-1-60558-615-1","Berkeley, CA, USA","ACM","New York, NY, USA"
"article","1047367","Robert F. Cohen and Alexander V. Fairley and David  Gerry and Gustavo R. Lima","","","","Accessibility in Introductory Computer Science","17--21","","5","Java programming language, accessibility","10.1145/1047124.1047367","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047367","Robert F. Cohen and Alexander V. Fairley and David  Gerry and Gustavo R. Lima","","","","Accessibility in Introductory Computer Science","17--21","","5","Java programming language, accessibility","10.1145/1047344.1047367","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","2677218","Olaf A. Hall-Holt and Kevin R. Sanft","","","","Statistics-infused Introduction to Computer Science","138--143","","6","computer science education, cs1, data science, statistics","10.1145/2676723.2677218","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","1595380","Ralf  Romeike","","","","Towards Students' Motivation and Interest: Teaching Tips for Applying Creativity","113--114","","2","CSE research, computer science, computers and society, creativity, motivation, pedagogy, wider access","10.1145/1595356.1595380","","","","","","","2008","","Proceedings of the 8th International Conference on Computing Education Research","Koli '08","","978-1-60558-385-3","Koli, Finland","ACM","New York, NY, USA"
"article","1268911","Shaun K. Kane","","","","Engaging Student Programmers As Inclusive Designers","342--342","","1","accessibility, education, inclusive design, web programming","10.1145/1269900.1268911","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268911","Shaun K. Kane","","","","Engaging Student Programmers As Inclusive Designers","342--342","","1","accessibility, education, inclusive design, web programming","10.1145/1268784.1268911","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","2850474","Richard E. Ladner and Brianna  Blaser and Andreas  Stefik and Daniela  Marghitu","","","","Universal Access to Computing Education (Abstract Only)","701--701","","1","accessibility, broadening participation, disability, universal design","10.1145/2839509.2850474","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","2544302","Shiva  Azadegan and Josh  Dehlinger and Siddharth  Kaza","","","","Revitalizing the Computer Science Undergraduate Curriculum Inside and Outside of the Classroom Using Mobile Computing Platforms (Abstract Only)","713--713","","1","computer science education, mobile computing","10.1145/2538862.2544302","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2184628","Jeff  Gray and Hal  Abelson and David  Wolber and Michelle  Friend","","","","Teaching CS Principles with App Inventor","405--406","","2","computer science education, mobile computing","10.1145/2184512.2184628","","","","","","","2012","","Proceedings of the 50th Annual Southeast Regional Conference","ACM-SE '12","","978-1-4503-1203-5","Tuscaloosa, Alabama","ACM","New York, NY, USA"
"article","2811387","Emily B. Moore and Clayton  Lewis","","","","Opportunity: Inclusive Design for Interactive Simulations","395--396","","2","education, inclusive design, interactive simulation","10.1145/2700648.2811387","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","2844598","Nora A. Escherle and Silvia I. Ramirez-Ramirez and Ashok R. Basawapatna and Dorit  Assaf and Alexander  Repenning and Carmine  Maiello and Yasko Ch. Endo and Juan A. Nolazco-Flores","","","","Piloting Computer Science Education Week in Mexico","431--436","","6","broadening participation, computer science education, computer science education in mexico, computer science education week, experience report, globalization of programming activities., international research","10.1145/2839509.2844598","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1141845","D. E. Swain and Jill  Wagy and Marilyn  McClelland and Patricia  Jacobs","","","","Developing a Metadata Schema for CSERD: A Computational Science Digital Library","350--350","","1","computational science, educator resources, metadata","10.1145/1141753.1141845","","","","","","","2006","","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '06","","1-59593-354-9","Chapel Hill, NC, USA","ACM","New York, NY, USA"
"article","2544244","Jian  Zhang and Philip  Sweany","","","","Debugging Teacher Certification (Abstract Only)","730--730","","1","computer science education, teacher certification","10.1145/2538862.2544244","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2157276","Owen  Astrachan and Amy  Briggs and Jan  Cuny and Lien  Diaz and Chris  Stephenson","","","","Update on the CS Principles Project","477--478","","2","CS principles, K-12 curriculum, computational thinking, computer science education","10.1145/2157136.2157276","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","1352230","Robert H. Sloan and Patrick  Troy","","","","CS 0.5: A Better Approach to Introductory Computer Science for Majors","271--275","","5","CS 1, computer science major, curriculum, retention","10.1145/1352322.1352230","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352230","Robert H. Sloan and Patrick  Troy","","","","CS 0.5: A Better Approach to Introductory Computer Science for Majors","271--275","","5","CS 1, computer science major, curriculum, retention","10.1145/1352135.1352230","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1141852","Linda  Schmalbeck and Jonathan  Stuart-Moore and Monte  Evans","","","","Adapting Peer Verification, Validation and Accreditation Processes for Digital Libraries","357--357","","1","VV&A, accreditation, computational science, content review, educator resources, standards, validation","10.1145/1141753.1141852","","","","","","","2006","","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '06","","1-59593-354-9","Chapel Hill, NC, USA","ACM","New York, NY, USA"
"article","3134774","Lauren R. Milne and Catherine M. Baker and Richard E. Ladner","","","","Blocks4All Demonstration: A Blocks-Based Programming Environment for Blind Children","313--314","","2","accessibility, blind, children, educational technology, touchscreen interactions.","10.1145/3132525.3134774","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","1822107","Tamar  Benaya and Maya  Herman and Daphna  Shahak and Ela  Zur","","","","Individual and Group Seminars and Workshops in the Computer Science Curriculum","53--57","","5","computer science, education, seminars, workshops","10.1145/1822090.1822107","","","","","","","2010","","Proceedings of the Fifteenth Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '10","","978-1-60558-820-9","Bilkent, Ankara, Turkey","ACM","New York, NY, USA"
"article","2828982","Alexandra  Funke and Marc  Berges and Andreas  M&#252;hling and Peter  Hubwieser","","","","Gender Differences in Programming: Research Results and Teachers' Perception","161--162","","2","computer science education, gender, motivation","10.1145/2828959.2828982","","","","","","","2015","","Proceedings of the 15th Koli Calling Conference on Computing Education Research","Koli Calling '15","","978-1-4503-4020-5","Koli, Finland","ACM","New York, NY, USA"
"article","2742595","Katrina  Falkner and Claudia  Szabo and Dee  Michell and Anna  Szorenyi and Shantel  Thyer","","","","Gender Gap in Academia: Perceptions of Female Computer Science Academics","111--116","","6","computer science education, gender diversity","10.1145/2729094.2742595","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","2843349","Phillipa  Sturgess and Michael  Cowling and Michelle  Gray","","","","Unpacking 'Digital Competency': Exploring the Pre-existing Skills of Enabling Education Students","14:1--14:4","14","4","access education, digital competency, foundational skills","10.1145/2843043.2843349","","","","","","","2016","","Proceedings of the Australasian Computer Science Week Multiconference","ACSW '16","","978-1-4503-4042-7","Canberra, Australia","ACM","New York, NY, USA"
"article","2994606","Brianna J. Tomlinson and Jared  Batterman and Yee Chieh Chew and Ashley  Henry and Bruce N. Walker","","","","Exploring Auditory Graphing Software in the Classroom: The Effect of Auditory Graphs on the Classroom Environment","3:1--3:27","3","27","Auditory displays, educational technologies","10.1145/2994606","ACM Trans. Access. Comput.","November 2016","9","1","","November","2016","1936-7228","","","","","","ACM","New York, NY, USA"
"article","2899431","Matthew  Love and Charles  Boisvert and Elizabeth  Uruchurtu and Ian  Ibbotson","","","","Nifty with Data: Can a Business Intelligence Analysis Sourced from Open Data Form a Nifty Assignment?","344--349","","6","business intelligence, computer science education, nifty assignments, open data","10.1145/2899415.2899431","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","3022429","Max  Paulk and Amber  Wagner","","","","CodeBox64: A Tactile Input Modality for Block Programming (Abstract Only)","715--715","","1","accessible computing, block programming, human computer interaction","10.1145/3017680.3022429","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2677321","Andreas  Stefik and Richard E. Ladner","","","","Introduction to AccessCS10K and Accessible Tools for Teaching Programming","518--519","","2","accessibility, disability, usability","10.1145/2676723.2677321","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2157184","Rebecca  Bates and Judy  Goldsmith and Rosalyn  Berne and Valerie  Summet and Nanette  Veilleux","","","","Science Fiction in Computer Science Education","161--162","","2","computer science education methods, science fiction","10.1145/2157136.2157184","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","3073001","Jorge  Guerra Guerra and Armando  Fermin Perez","","","","Alignment of Undergraduate Curriculum for Learning IoT in a Computer Science Faculty","362--362","","1","arduino, computer science education, iot education","10.1145/3059009.3073001","","","","","","","2017","","Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '17","","978-1-4503-4704-4","Bologna, Italy","ACM","New York, NY, USA"
"article","1384320","Paul  Curzon and Peter W. McOwan","","","","Engaging with Computer Science Through Magic Shows","179--183","","5","computer science education, magic, science public engagement","10.1145/1597849.1384320","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384320","Paul  Curzon and Peter W. McOwan","","","","Engaging with Computer Science Through Magic Shows","179--183","","5","computer science education, magic, science public engagement","10.1145/1384271.1384320","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","3073000","Lillian  Cassel and Don  Goelman and Michael  Posner and Darina  Dicheva and Christo  Dichev","","","","Data Science for All: A Tale of Two Cities","382--382","","1","computer science education, data science, flipped classroom","10.1145/3059009.3073000","","","","","","","2017","","Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '17","","978-1-4503-4704-4","Bologna, Italy","ACM","New York, NY, USA"
"article","2670788","Leigh Ann DeLyser","","","","Software Engineering Students in the City","37--42","","6","K12 computer science, attitudes, growth mindset, software engineering education","10.1145/2670757.2670788","","","","","","","2014","","Proceedings of the 9th Workshop in Primary and Secondary Computing Education","WiPSCE '14","","978-1-4503-3250-7","Berlin, Germany","ACM","New York, NY, USA"
"article","2898465","Rahmad  Dawood","","","","Embedding HCI in Computer Science Education: A Preliminary Attempt","39--43","","5","Computer Science Education, Developing Countries, HCI Education","10.1145/2898459.2898465","","","","","","","2016","","Proceedings of the 2Nd International Conference in HCI and UX Indonesia 2016","CHIuXiD '16","","978-1-4503-4044-1","Jakarta, Indonesia","ACM","New York, NY, USA"
"article","1822180","Berkin  Ilbeyi and John A. Nestor","","","","VCache: Visualization Applet for Processor Caches","304--304","","1","computer organization, education, visualization","10.1145/1822090.1822180","","","","","","","2010","","Proceedings of the Fifteenth Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '10","","978-1-60558-820-9","Bilkent, Ankara, Turkey","ACM","New York, NY, USA"
"article","2851061","Caitlin R. Hanley","","","","Programming by Voice to Support Hour of Code for Children with Motor Disabilities (Abstract Only)","725--725","","1","accessibility, code.org, computing education, motor disabilities, programming by voice","10.1145/2839509.2851061","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1352167","Iretta B. Kearse and Charles R. Hardnett","","","","Computer Science Olympiad: Exploring Computer Science Through Competition","92--96","","5","competition, computer programming, computer science education, hardware, olympiad, retention, robotics, software, world wide web","10.1145/1352322.1352167","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352167","Iretta B. Kearse and Charles R. Hardnett","","","","Computer Science Olympiad: Exploring Computer Science Through Competition","92--96","","5","competition, computer programming, computer science education, hardware, olympiad, retention, robotics, software, world wide web","10.1145/1352135.1352167","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1268860","Richard  Kheir and Thomas  Way","","","","Inclusion of Deaf Students in Computer Science Classes Using Real-time Speech Transcription","261--265","","5","accessibility, assistive technology, computer science education, deaf students, hard of hearing students, inclusion, speech recognition","10.1145/1269900.1268860","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268860","Richard  Kheir and Thomas  Way","","","","Inclusion of Deaf Students in Computer Science Classes Using Real-time Speech Transcription","261--265","","5","accessibility, assistive technology, computer science education, deaf students, hard of hearing students, inclusion, speech recognition","10.1145/1268784.1268860","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","2037283","Sheryl  Burgstahler","","","","Universal Design: Implications for Computing Education","19:1--19:17","19","17","Disability, accessibility, assessment, instruction, teaching, universal design","10.1145/2037276.2037283","Trans. Comput. Educ.","October 2011","11","3","","October","2011","1946-6226","","","","","","ACM","New York, NY, USA"
"article","3141804","Deborah A. Fields and Yasmin B. Kafai and Tomoko  Nakajima and Joanna  Goode","","","","Teaching Practices for Making E-Textiles in High School Computing Classrooms","5:1--5:8","5","8","Equity, computer science education, e-textiles, making, teaching practice","10.1145/3141798.3141804","","","","","","","2017","","Proceedings of the 7th Annual Conference on Creativity and Fabrication in Education","FabLearn '17","","978-1-4503-6349-5","Stanford, CA, USA","ACM","New York, NY, USA"
"article","2445411","Steven I. Gordon","","","","Creation of Interdisciplinary Programs in Computational Science (Abstract Only)","730--730","","1","computational science education, modeling, simulation","10.1145/2445196.2445411","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2850567","Sarah  Hug and Jane  Krauss","","","","Engaging School Counselors, Creating Computing Allies (Abstract Only)","697--697","","1","computer science education, counselor, equity","10.1145/2839509.2850567","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","633391","Christopher  Hundhausen and Sarah  Douglas","","","","Shifting from High Fidelity to Low Fidelity Algorithm Visualization Technology","179--180","","2","algorithm visualization, computer science education","10.1145/633292.633391","","","","","","","2000","","CHI '00 Extended Abstracts on Human Factors in Computing Systems","CHI EA '00","","1-58113-248-4","The Hague, The Netherlands","ACM","New York, NY, USA"
"article","1082435","Peter  Vamplew and Julian  Dermoudy","","","","An Anti-plagiarism Editor for Software Development Courses","83--90","","8","computer science education, plagiarism, programming","","","","","","","","2005","","Proceedings of the 7th Australasian Conference on Computing Education - Volume 42","ACE '05","","1-920682-24-4","Newcastle, New South Wales, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2538971","Claudia  Szabo","","","","Evaluating GameDevTycoon for Teaching Software Engineering","403--408","","6","computer science education, software engineering","10.1145/2538862.2538971","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2445348","Renee  Bryce and Quentin  Mayo and Aaron  Andrews and Daniel  Bokser and Michael  Burton and Chelynn  Day and Jessica  Gonzolez and Tara  Noble","","","","Bug Catcher: A System for Software Testing Competitions","513--518","","6","computer science outreach, software testing competition","10.1145/2445196.2445348","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3022470","Zane Ryan Johnston","","","","One Size Doesn'T Fit All","769--770","","2","accessible computing, human computer interaction, vocal user interface","10.1145/3017680.3022470","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2691839","Meghan  Allen and Ben  Coleman and Diane  Horton and Lynn  Lambert and Michele  Ng","","","","Sharing Best Practices for Alumni Engagement (Abstract Only)","715--714","","0","alumni engagement, computer science education","10.1145/2676723.2691839","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","1140246","Cyril  Klime&#353; and Hashim  Habiballa","","","","Flexible Computer Science University Studies","338--338","","1","bologna declaration, computer science education","10.1145/1140123.1140246","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1140246","Cyril  Klime&#353; and Hashim  Habiballa","","","","Flexible Computer Science University Studies","338--338","","1","bologna declaration, computer science education","10.1145/1140124.1140246","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1414576","Nazli  Hardy","","","","Women in Computer Science: Harnessing the Power of Web 2.0 to Draw Women to Computer Science Fields","59--60","","2","education, women in computer science","10.1145/1414558.1414576","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","363559","Roger W. Elliot","","","","Master's Level Computer Science Curricula","507--508","","2","computer science curricula, education, surveys","10.1145/363397.363559","Commun. ACM","July 1968","11","7","","July","1968","0001-0782","","","","","","ACM","New York, NY, USA"
"article","2465577","Elizabeth  Patitsas and Daniel  Levy","","","","Dr. Horrible's Fork Bomb: A Lab for Introducing Security Issues in CS2","318--318","","1","computer science education, cs2, security","10.1145/2462476.2465577","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","961641","Kathy  Garvin-Doxas and Lecia J. Barker","","","","Creating Learning Environments That Support Interaction","276--276","","1","communication, computer science education, participation","10.1145/961511.961641","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","961641","Kathy  Garvin-Doxas and Lecia J. Barker","","","","Creating Learning Environments That Support Interaction","276--276","","1","communication, computer science education, participation","10.1145/961290.961641","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008025","Orna  Muller and Bruria  Haberman and Haim  Averbuch","","","","(An Almost) Pedagogical Pattern for Pattern-based Problem-solving Instruction","102--106","","5","computer science education, teacher training","10.1145/1026487.1008025","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008025","Orna  Muller and Bruria  Haberman and Haim  Averbuch","","","","(An Almost) Pedagogical Pattern for Pattern-based Problem-solving Instruction","102--106","","5","computer science education, teacher training","10.1145/1007996.1008025","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","2844614","Zoe J. Wood and Paul  Muhl and Katelyn  Hicks","","","","Computational Art: Introducing High School Students to Computing via Art","261--266","","6","applied computing - fine arts, computer science education, introductory programming, k-12 education","10.1145/2839509.2844614","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","3022379","Brian  Broll and Akos  Ledeczi","","","","Distributed Programming with NetsBlox is a Snap! (Abstract Only)","640--640","","1","Snap!, computer science education, distributed programming, visual programming","10.1145/3017680.3022379","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1930476","Ilkka  Jormanainen and Pauliina  Korhonen","","","","Science Festivals on Computer Science Recruitment","72--73","","2","computer science, recruitment, science festival","10.1145/1930464.1930476","","","","","","","2010","","Proceedings of the 10th Koli Calling International Conference on Computing Education Research","Koli Calling '10","","978-1-4503-0520-4","Koli, Finland","ACM","New York, NY, USA"
"article","3017741","Brian  Broll and Akos  L&#233;deczi and Peter  Volgyesi and Janos  Sallai and Miklos  Maroti and Alexia  Carrillo and Stephanie L. Weeden-Wright and Chris  Vanags and Joshua D. Swartz and Melvin  Lu","","","","A Visual Programming Environment for Learning Distributed Programming","81--86","","6","computer science education, distributed programming, snap!, visual programming","10.1145/3017680.3017741","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2677334","Amy  Briggs and David  Bau and Caroline  Meeks and Pat  Yongpradit","","","","Supporting the Computer Science Learning Process","269--270","","2","code.org, computer science education, cs principles, exploring computer science, k-12 curriculum, pencil code, professional development","10.1145/2676723.2677334","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2536537","Juan A. Juanes and Pablo  Ruisoto","","","","Technological Advances and Teaching Innovation Applied to Health Science Education","3--7","","5","education, health science, medical informatics, technology","10.1145/2536536.2536537","","","","","","","2013","","Proceedings of the First International Conference on Technological Ecosystem for Enhancing Multiculturality","TEEM '13","","978-1-4503-2345-1","Salamanca, Spain","ACM","New York, NY, USA"
